scene,frame,generation,pages,palettes,bytes,hash,stage_us,encode_us,queue_us,commit_us
2443,3829,327,3,6,18588,e6737fbfc2c09963,1305.300,4.600,8.600,11.900
2444,3830,328,3,7,19620,b1fe3d83ce561b69,1238.600,7.200,9.300,11.400
2445,3831,329,0,6,6288,b1fe3d83ce561b69,1372.400,5.100,10.500,0.100
2446,3832,330,3,6,18588,c98dd921d4440508,1261.800,5.100,10.400,11.600
2447,3833,331,3,5,17556,76593c69eab6e115,1413.000,6.200,10.900,12.000
2448,3834,332,0,5,5256,76593c69eab6e115,1417.200,5.200,11.600,0.300
2449,3835,333,3,5,17556,750ac3a7e8394165,1503.100,6.300,12.200,11.900
2450,3836,334,3,5,17556,411b8795b1eccff3,1525.900,6.500,63.000,11.700
2451,3837,335,0,6,6288,411b8795b1eccff3,1760.500,4.600,10.500,0.300
2452,3838,336,3,6,18588,9d9d4a25b179dce0,1514.900,6.500,11.700,11.900
2453,3839,337,3,6,18588,5590d61cedb88d62,1516.500,5.600,11.300,11.600
2454,3840,338,0,7,7320,5590d61cedb88d62,1222.400,3.400,10.200,0.500
2455,3841,339,3,6,18588,a4974980403b335f,1239.000,5.000,8.700,11.500
2456,3842,340,0,6,6288,a4974980403b335f,1222.300,3.700,9.400,0.200
2457,3843,341,3,6,18588,61018807fb296bc1,1216.100,11.900,9.000,11.300
2458,3844,342,3,6,18588,746a28441f3dd41c,1215.100,5.400,9.600,11.500
2459,3845,343,0,6,6288,746a28441f3dd41c,1433.000,4.400,10.000,0.200
2460,3846,344,3,6,18588,e0ab585238a1a10a,1289.400,5.300,9.900,11.600
2461,3847,345,3,6,18588,3a419eeaaad7ba13,1235.800,4.900,9.300,11.300
2462,3848,346,0,6,6288,3a419eeaaad7ba13,1233.700,3.400,9.200,0.200
2463,3849,347,3,6,18588,6b933dba5e94ef19,1243.000,6.100,9.600,11.400
2464,3850,348,3,6,18588,0fe9905dc7581377,1299.100,5.800,9.700,12.000
2465,3851,349,0,6,6288,0fe9905dc7581377,1213.800,2.800,8.500,0.300
2466,3852,350,3,6,18588,6849268b2f75ef45,1260.000,4.400,9.500,11.500
2467,3853,351,3,6,18588,365b27fcb3e1ac6e,1357.200,4.600,9.500,11.500
2468,3854,352,0,6,6288,365b27fcb3e1ac6e,1253.600,3.200,9.500,0.200
2469,3855,353,3,6,18588,ca2b0e87fbd49b18,1228.600,4.700,10.200,11.400
2470,3856,354,0,6,6288,ca2b0e87fbd49b18,1284.900,3.700,10.400,0.300
2471,3857,355,3,6,18588,c41774905b7ebc1b,1254.600,5.500,11.100,11.400
2472,3858,356,3,6,18588,883c5c3ae4daa39c,1260.400,5.800,9.500,12.000
2473,3859,357,0,6,6288,883c5c3ae4daa39c,1355.700,5.700,9.400,0.100
2474,3860,358,3,6,18588,f1e6fbd87f3f6c9d,1223.200,5.600,8.700,11.600
2475,3861,359,3,6,18588,931b03fb810c6832,1253.300,6.400,9.400,11.700
2476,3862,360,0,6,6288,931b03fb810c6832,1601.000,4.400,10.300,0.300
2477,3863,361,3,6,18588,2e303f26840373de,1238.300,4.500,10.300,11.400
2478,3864,362,3,6,18588,86fdc63c5aab2448,1238.300,4.400,9.700,11.400
2479,3865,363,0,6,6288,86fdc63c5aab2448,1223.800,4.000,9.300,0.200
2480,3866,364,3,6,18588,eb06c1054ffb97f7,1291.700,4.800,8.500,11.500
2481,3867,365,3,6,18588,a0143c7f4bbfd3f4,1240.400,4.700,9.600,11.400
2482,3868,366,0,6,6288,a0143c7f4bbfd3f4,1366.200,4.600,10.500,0.200
2483,3869,367,3,6,18588,76c823ad96ce4bf6,1263.600,5.400,9.700,11.500
2484,3870,368,0,6,6288,76c823ad96ce4bf6,1238.000,4.700,7.700,0.200
2485,3871,369,3,7,19620,d69c5f7942dad3d8,1289.400,5.600,10.300,11.400
2486,3872,370,3,7,19620,c402800dfd2c05cb,1274.200,6.300,9.900,11.600
2487,3873,371,0,7,7320,c402800dfd2c05cb,1384.900,5.000,9.500,0.200
2488,3874,372,3,7,19620,08cfa1fe9d5d4921,1318.700,5.300,9.700,11.400
2489,3875,373,3,7,19620,48bf9a19c42a887c,1236.800,4.900,10.100,11.300
2490,3876,374,0,7,7320,48bf9a19c42a887c,1208.600,3.800,9.100,0.300
2491,3877,375,3,6,18588,99711710c59c3162,1237.700,5.700,8.700,11.500
2492,3878,376,3,6,18588,daf2c99353adb497,1339.500,37.700,24.800,11.900
2493,3879,377,0,7,7320,daf2c99353adb497,1285.100,4.000,10.200,0.300
2494,3880,378,3,7,19620,1d6cdb2ec9c09655,1257.100,6.000,11.700,11.300
2495,3881,379,3,7,19620,ec94655fd70a0468,1239.300,4.800,9.900,11.400
2496,3882,380,0,7,7320,ec94655fd70a0468,1199.900,4.000,7.900,0.200
2497,3883,381,3,6,18588,e26449fbc90e1021,1237.300,4.400,8.700,11.200
2498,3884,382,0,6,6288,e26449fbc90e1021,1203.400,2.700,8.500,0.200
2499,3885,383,3,6,18588,6537be5bda93f221,1275.500,7.900,9.400,11.500
2500,3886,384,3,6,18588,5f5df23d63ccd344,1274.100,6.100,8.800,11.600
2501,3887,385,0,6,6288,5f5df23d63ccd344,1261.600,3.300,9.100,0.200
2502,3888,386,3,6,18588,a5c7d607f8a1cb23,1241.300,4.300,9.600,11.600
2503,3889,387,3,6,18588,d9fcaf21820618a5,1254.000,5.600,10.000,11.600
2504,3890,388,0,6,6288,d9fcaf21820618a5,1222.400,4.100,7.700,0.100
2505,3891,389,3,6,18588,d8376db41d043f84,1265.000,4.500,10.600,11.500
2506,3892,390,3,6,18588,20bb8f38feb39736,1526.700,4.900,10.400,11.900
2507,3893,391,0,6,6288,20bb8f38feb39736,1394.800,4.600,8.900,1.200
2508,3894,392,3,6,18588,ef67af2ec8bab814,1328.500,5.500,9.300,12.100
2509,3895,393,3,6,18588,018722448bafda1d,1269.600,5.300,8.700,11.600
2510,3896,394,0,5,5256,018722448bafda1d,1279.900,3.800,8.700,0.300
2511,3897,395,3,5,17556,49082d09f7e71076,1596.600,6.900,12.900,12.700
2512,3898,396,0,5,5256,49082d09f7e71076,1360.300,3.500,9.200,0.100
2513,3899,397,3,5,17556,618a1fe154b3763c,1368.000,5.400,9.300,11.600
2514,3900,398,3,5,17556,7dcdeeac404202de,1327.100,6.000,10.300,11.700
2515,3901,399,0,5,5256,7dcdeeac404202de,1465.000,4.600,11.900,0.400
2516,3902,400,3,5,17556,cef0e0be6d59c4d3,1354.700,6.900,11.900,11.700
2517,3903,401,3,6,18588,1bc584a21d8c8762,1929.300,9.300,16.600,13.800
2518,3904,402,0,6,6288,1bc584a21d8c8762,1353.500,4.000,9.400,0.300
2519,3905,403,3,6,18588,5f822fc5250a7ab4,1246.700,5.200,9.600,12.000
2520,3906,404,3,6,18588,949112ace246ced7,1250.000,4.800,9.800,11.900
2521,3907,405,0,6,6288,949112ace246ced7,1226.000,4.000,8.100,0.300
2522,3908,406,3,6,18588,34e9b5e37589ba08,1469.000,5.000,10.600,11.600
2523,3909,407,3,6,18588,6c8504cff0ac85ee,1246.900,4.900,9.800,11.400
2524,3910,408,0,5,5256,6c8504cff0ac85ee,1275.200,3.700,7.600,0.200
2525,3911,409,3,5,17556,dfb214275e938e99,1222.900,4.700,8.600,11.400
2526,3912,410,0,5,5256,dfb214275e938e99,1214.900,3.600,9.900,0.200
2527,3913,411,3,5,17556,539f2c9ad1635481,1259.000,8.600,9.200,11.400
2528,3914,412,3,6,18588,6f7ff3b3b74376bb,1259.700,5.800,10.800,11.400
2529,3915,413,0,7,7320,6f7ff3b3b74376bb,1223.900,3.700,8.900,0.300
2530,3916,414,3,7,19620,10e4314f43750ee3,1949.000,8.700,12.600,12.000
2531,3917,415,3,6,18588,83ba9476fe9078bc,1318.200,4.800,10.100,11.400
2532,3918,416,0,6,6288,83ba9476fe9078bc,1199.400,3.500,8.200,0.200
2533,3919,417,3,6,18588,59bc869a6e5fde5b,1226.400,4.800,8.600,11.400
2534,3920,418,3,5,17556,f21cabcf9efd6bb6,1389.900,6.100,9.600,11.600
2535,3921,419,0,5,5256,f21cabcf9efd6bb6,1240.500,3.400,8.900,0.300
2536,3922,420,3,5,17556,d34f26081f104951,1269.900,4.100,11.800,11.400
2537,3923,421,0,5,5256,d34f26081f104951,1247.500,4.000,8.800,0.200
2538,3924,422,3,5,17556,d49dd990fc8d2987,1419.700,4.600,10.100,11.400
2539,3925,423,3,4,16524,8163cb7e687978e3,1503.200,6.200,10.200,11.600
2540,3926,424,0,4,4224,8163cb7e687978e3,1261.100,2.900,9.100,0.300
2541,3927,425,3,4,16524,43a483f076ea2c22,1231.400,4.400,9.200,11.400
2542,3928,426,3,4,16524,e6526cba9971360c,1230.800,4.200,9.100,11.500
2543,3929,427,0,4,4224,e6526cba9971360c,1226.900,2.500,9.500,0.300
2544,3930,428,3,4,16524,7e7ef6873303b912,1231.300,4.100,8.700,11.500
2545,3931,429,3,4,16524,873907616f9f8763,1236.800,3.700,9.600,11.500
2546,3932,430,0,4,4224,873907616f9f8763,1200.900,3.600,7.500,0.200
2547,3933,431,3,4,16524,1659b08af3e1ef0e,1388.300,5.100,9.000,11.500
2548,3934,432,3,4,16524,d3450a6dc1b75a04,1374.300,5.800,10.600,11.800
2549,3935,433,0,4,4224,d3450a6dc1b75a04,1306.500,3.300,9.600,0.300
2550,3936,434,3,5,17556,c4572531f14d1aee,1309.700,6.400,9.400,11.700
2551,3937,435,0,6,6288,c4572531f14d1aee,1218.100,3.600,9.800,0.300
2552,3938,436,3,7,19620,508f53db3abfb1b9,1212.500,5.500,9.500,11.300
2553,3939,437,3,6,18588,d6c664a0be062143,1247.100,5.700,8.700,11.600
2554,3940,438,0,7,7320,d6c664a0be062143,1221.200,3.300,9.600,0.200
2555,3941,439,3,6,18588,e2edf278dc06cb3a,1254.300,4.600,9.300,11.500
2556,3942,440,3,6,18588,b0d68baa5dd71c19,1326.300,6.700,9.500,11.500
2557,3943,441,0,6,6288,b0d68baa5dd71c19,1207.900,3.800,8.300,0.300
2558,3944,442,3,7,19620,09701bf0b9d46f34,1220.200,5.600,8.400,11.400
2559,3945,443,3,6,18588,5529ee9dfbee09de,1232.200,5.300,8.900,11.500
2560,3946,444,0,6,6288,5529ee9dfbee09de,1195.100,3.200,8.900,0.200
2561,3947,445,3,6,18588,5a4f6bd89d4bc793,1221.700,4.200,8.900,11.400
2562,3948,446,3,6,18588,a442dcb7e1212f15,1227.400,6.000,8.600,11.500
2563,3949,447,0,6,6288,a442dcb7e1212f15,1671.500,4.200,9.400,0.300
2564,3950,448,3,6,18588,2e1f5690b7c73c5a,1558.500,6.000,12.100,11.700
2565,3951,449,0,7,7320,2e1f5690b7c73c5a,1280.300,3.800,8.900,0.200
2566,3952,450,3,7,19620,eab50b98581173da,1222.200,4.400,9.800,11.800
2567,3953,451,3,7,19620,40391433bd8c8155,1334.600,7.500,9.700,11.800
2568,3954,452,0,7,7320,40391433bd8c8155,1249.000,4.300,9.100,0.200
2569,3955,453,3,7,19620,2bd9fb70c38ac5d7,1360.700,6.400,10.000,12.100
2570,3956,454,3,8,20652,ca6ccb2f0e35f050,1221.600,4.600,10.000,11.500
2571,3957,455,0,7,7320,ca6ccb2f0e35f050,1250.700,3.600,8.600,0.300
2572,3958,456,3,6,18588,74974f4730f234bb,1315.400,6.100,9.500,11.400
2573,3959,457,3,6,18588,623c4d7b982492e6,1249.300,5.800,10.200,11.400
2574,3960,458,0,6,6288,623c4d7b982492e6,1219.100,3.600,9.600,0.300
2575,3961,459,3,6,18588,7823d4b93c1065e0,1239.700,5.200,8.600,11.700
2576,3962,460,3,5,17556,ed2e02bd75f75d64,1283.000,5.000,11.100,11.500
2577,3963,461,0,5,5256,ed2e02bd75f75d64,1227.500,4.100,9.000,0.200
2578,3964,462,3,5,17556,e25c0f6118153e46,1278.000,4.900,9.700,11.600
2579,3965,463,0,5,5256,e25c0f6118153e46,1285.800,3.200,9.600,0.200
2580,3966,464,3,5,17556,c68a38cabbef1cbc,1487.100,10.500,9.300,11.700
2581,3967,465,3,5,17556,14392e07c80aa9dc,1399.900,6.200,10.700,11.800
2582,3968,466,0,5,5256,14392e07c80aa9dc,1389.300,5.000,10.500,0.200
2583,3969,467,3,5,17556,6aaf0a94cde8895b,1343.400,6.100,11.000,12.300
2584,3970,468,3,6,18588,9d9ce23771e67895,1380.400,5.900,12.100,11.600
2585,3971,469,0,7,7320,9d9ce23771e67895,1398.700,4.100,10.500,0.200
2586,3972,470,3,7,19620,0274c4ecd20ec11a,1314.900,7.200,10.400,12.400
2587,3973,471,3,7,19620,890d04257e0af2a4,1859.400,7.900,11.000,11.800
2588,3974,472,0,7,7320,890d04257e0af2a4,1305.100,3.900,9.700,0.300
2589,3975,473,3,7,19620,6157370d1acd7b91,1253.900,6.200,10.200,11.500
2590,3976,474,3,8,20652,393088fa07f38651,1242.800,4.900,10.100,11.400
2591,3977,475,0,7,7320,393088fa07f38651,1221.700,4.000,9.100,0.200
2592,3978,476,3,7,19620,5778528cd828beb0,1222.100,4.100,10.200,11.400
2593,3979,477,0,7,7320,5778528cd828beb0,1269.100,4.100,9.600,0.400
2594,3980,478,3,6,18588,61a259fceb4ee13e,1255.200,5.200,9.600,11.400
2595,3981,479,3,6,18588,e678a6733c0159bb,1423.600,6.000,10.100,11.400
2596,3982,480,0,6,6288,e678a6733c0159bb,1242.900,2.900,9.300,0.300
2597,3983,481,3,6,18588,5e42fdd5a10aa0ae,1273.700,5.100,9.700,11.500
2598,3984,482,3,6,18588,96cd7805c247b005,1231.600,5.100,9.400,11.600
2599,3985,483,0,6,6288,96cd7805c247b005,1221.200,3.300,8.300,0.400
2600,3986,484,3,6,18588,a0d274994ec99037,1221.900,4.200,8.300,11.400
2601,3987,485,3,6,18588,538d9c7e50f77144,1253.300,7.000,8.500,11.500
2602,3988,486,0,6,6288,538d9c7e50f77144,1443.600,4.100,10.100,0.300
2603,3989,487,3,6,18588,e8c0252eb58fcbe6,1226.700,5.100,9.300,11.600
2604,3990,488,3,6,18588,4cf40c3fe12d32df,1247.000,4.700,9.200,11.300
2605,3991,489,0,7,7320,4cf40c3fe12d32df,1208.300,3.100,9.000,0.200
2606,3992,490,3,6,18588,78d5371dbe264a7d,1218.000,4.700,9.400,11.500
2607,3993,491,0,5,5256,78d5371dbe264a7d,1398.900,3.500,10.100,0.400
2608,3994,492,3,7,19620,41cbaa03c0dc3cb1,1261.800,5.600,9.600,11.400
2609,3995,493,3,7,19620,87f952e500346aaa,1317.500,6.500,10.300,11.700
2610,3996,494,0,7,7320,87f952e500346aaa,1214.600,3.400,9.300,0.400
2611,3997,495,3,7,19620,5ed0167e50326e05,1221.100,5.400,10.300,11.400
2612,3998,496,3,7,19620,5506615b45c78957,1209.900,4.700,9.200,11.500
2613,3999,497,0,7,7320,5506615b45c78957,1216.100,3.300,10.000,0.200
2614,4000,498,3,7,19620,e54e15becbec9013,1290.800,5.100,9.100,11.500
2615,4001,499,3,7,19620,8c4fb921ef7eb8ce,1224.300,5.700,9.600,11.400
2616,4002,500,0,7,7320,8c4fb921ef7eb8ce,1217.600,4.000,8.200,0.100
2617,4003,501,3,6,18588,9fe412342491f987,1342.500,5.000,9.500,11.600
2618,4004,502,3,6,18588,2a02874cdf8aa4a5,1286.100,5.400,10.100,11.900
2619,4005,503,0,7,7320,2a02874cdf8aa4a5,1229.700,3.900,8.600,0.300
2620,4006,504,3,8,20652,9334c6f35016c2e2,1498.800,5.900,10.300,11.400
2621,4007,505,0,7,7320,9334c6f35016c2e2,1202.400,3.200,9.300,0.100
2622,4008,506,3,7,19620,55a3ea65226ad3c1,1610.500,7.100,10.700,12.100
2623,4009,507,3,7,19620,4904a2d5b829341c,1248.400,6.300,9.400,11.500
2624,4010,508,0,7,7320,4904a2d5b829341c,1229.100,4.000,8.400,0.300
2625,4011,509,3,7,19620,1a0d49cb716869d1,1248.900,5.900,9.400,11.400
2626,4012,510,3,7,19620,9fdb3d7c50388647,1318.000,6.000,10.000,11.500
2627,4013,511,0,7,7320,9fdb3d7c50388647,1390.100,3.900,9.900,0.300
2628,4014,512,3,7,19620,97d57758e90d36f9,1269.300,5.500,9.700,11.300
2629,4015,513,3,8,20652,05757528b9243f93,1238.200,5.500,9.500,11.400
2630,4016,514,0,7,7320,05757528b9243f93,1231.100,4.200,8.800,0.700
2631,4017,515,3,7,19620,4d7da6a356d0626b,1230.800,6.600,10.600,11.700
2632,4018,516,3,7,19620,2fc445a271166fec,1400.000,4.900,9.300,11.900
2633,4019,517,0,7,7320,2fc445a271166fec,1379.100,5.100,11.600,0.700
2634,4020,518,3,7,19620,a46282af7b85698a,1349.300,5.900,9.400,11.600
2635,4021,519,0,7,7320,a46282af7b85698a,1210.400,4.300,9.400,0.200
2636,4022,520,3,7,19620,33c20621d9917851,1227.000,5.300,9.700,11.500
2637,4023,521,3,8,20652,81acea7b3a23a21b,1236.000,10.000,9.800,11.800
2638,4024,522,0,8,8352,81acea7b3a23a21b,1213.600,4.000,9.400,0.200
2639,4025,523,3,8,20652,d587f6c7c6957ef1,1243.200,5.500,9.700,11.600
2640,4026,524,3,8,20652,eff397d7ba6cdfc0,1215.900,5.800,9.000,11.400
2641,4027,525,0,7,7320,eff397d7ba6cdfc0,1510.000,5.500,10.700,0.300
2642,4028,526,3,7,19620,e6baa0ac9e7bc3d0,1254.600,5.600,10.500,11.500
2643,4029,527,3,8,20652,57132a9d3052017a,1230.500,5.400,8.500,11.400
2644,4030,528,0,9,9384,57132a9d3052017a,1349.700,4.300,9.000,0.300
2645,4031,529,3,8,20652,4b1617c099eca213,1228.100,7.100,10.400,11.500
2646,4032,530,3,8,20652,cf1486a5fd692666,1314.500,5.100,10.100,18.700
2647,4033,531,0,8,8352,cf1486a5fd692666,1269.000,4.300,8.100,0.200
2648,4034,532,3,7,19620,eaacf19362af55a2,1238.400,7.200,9.400,11.700
2649,4035,533,0,7,7320,eaacf19362af55a2,1309.100,6.200,11.000,0.300
2650,4036,534,3,8,20652,8c147e37c5a7da94,1299.200,5.800,10.100,12.600
2651,4037,535,3,8,20652,410acc14b8f7c31b,1322.800,6.000,12.600,11.700
2652,4038,536,0,8,8352,410acc14b8f7c31b,1393.100,4.900,11.100,0.400
2653,4039,537,3,8,20652,7c80379fbdc19e79,1390.500,7.100,11.900,11.600
2654,4040,538,3,9,21684,52a98c32e9837700,1242.300,5.800,9.800,11.400
2655,4041,539,0,8,8352,52a98c32e9837700,1338.400,18.700,11.600,0.300
2656,4042,540,3,8,20652,38b02980820a6299,1264.900,5.200,9.400,11.500
2657,4043,541,3,8,20652,6a1447edda94f79c,1289.400,7.200,9.700,11.700
2658,4044,542,0,7,7320,6a1447edda94f79c,1231.000,3.300,9.300,0.200
2659,4045,543,3,8,20652,d3000b5f35869cae,1220.900,5.800,9.900,11.500
2660,4046,544,0,8,8352,d3000b5f35869cae,1246.500,5.100,11.000,0.400
2661,4047,545,3,9,21684,1c957557e9746817,1234.300,4.800,8.600,11.300
2662,4048,546,3,9,21684,8de6bf66e664b0fd,1226.400,6.200,9.000,11.300
2663,4049,547,0,8,8352,8de6bf66e664b0fd,1223.200,3.800,9.400,0.300
2664,4050,548,3,8,20652,0d5b4d518049422e,1326.700,16.600,8.000,12.300
2665,4051,549,3,8,20652,d541f6ce0b2a336c,1239.600,5.000,9.100,12.000
2666,4052,550,0,7,7320,d541f6ce0b2a336c,1209.100,3.300,8.800,0.200
2667,4053,551,3,6,18588,44098f38434682b2,1349.700,5.600,10.100,11.600
2668,4054,552,3,6,18588,4e861b048ce1b4c8,1459.900,4.900,11.900,13.000
2669,4055,553,0,6,6288,4e861b048ce1b4c8,1220.900,3.300,9.400,0.100
2670,4056,554,3,5,17556,979a34bd01b2c70b,1224.800,5.400,9.200,11.400
2671,4057,555,3,6,18588,5a98132bd89e250c,1215.500,4.600,9.500,11.400
2672,4058,556,0,6,6288,5a98132bd89e250c,1215.800,3.200,9.000,0.300
2673,4059,557,3,6,18588,73f1e46d8944d369,1296.400,5.300,10.300,12.000
2674,4060,558,0,7,7320,73f1e46d8944d369,1258.100,5.200,8.700,0.200
2675,4061,559,3,7,19620,bfe488a7ec3563ae,1209.100,4.700,9.500,11.500
2676,4062,560,3,7,19620,b702afe923f33e8e,1238.300,5.200,9.700,11.300
2677,4063,561,0,7,7320,b702afe923f33e8e,1215.300,3.800,8.400,0.300
2678,4064,562,3,7,19620,ca01d300b4c45dd4,1244.800,5.000,8.300,11.700
2679,4065,563,3,7,19620,607b31bb94573d80,1246.500,6.300,9.300,11.300
2680,4066,564,0,8,8352,607b31bb94573d80,1491.100,4.100,9.800,0.400
2681,4067,565,3,7,19620,0dafe7ec404033dc,1270.500,5.900,9.100,11.700
2682,4068,566,3,7,19620,29b0fb4868e6729f,1272.300,5.800,9.400,11.500
2683,4069,567,0,7,7320,29b0fb4868e6729f,1224.800,3.900,8.900,0.200
2684,4070,568,3,9,21684,6f87341e97873b05,1235.500,4.500,8.900,11.400
2685,4071,569,3,9,21684,09c1d71e32b61162,1234.500,7.000,10.700,11.400
2686,4072,570,0,9,9384,09c1d71e32b61162,1471.600,4.200,10.800,0.200
2687,4073,571,3,9,21684,6baafb2cba853938,1346.700,6.400,10.200,11.400
2688,4074,572,0,9,9384,6baafb2cba853938,1416.200,4.200,9.600,0.600
2689,4075,573,3,8,20652,38ddf5d80bf438cd,1296.800,5.800,10.300,11.500
2690,4076,574,3,8,20652,7d04fdd12012fd7b,1235.800,6.000,9.300,11.500
2691,4077,575,0,8,8352,7d04fdd12012fd7b,1249.200,4.000,9.600,0.300
2692,4078,576,3,8,20652,28c3d7e83c35f97a,1291.100,5.200,9.900,11.400
2693,4079,577,3,8,20652,46152253b07c678c,1221.100,5.500,9.100,11.500
2694,4080,578,0,8,8352,46152253b07c678c,1199.900,3.400,9.000,0.300
2695,4081,579,3,9,21684,a5e056d8f500a3f1,1215.700,5.200,8.500,11.300
2696,4082,580,3,9,21684,d730dba523e16274,1264.800,6.300,9.100,11.600
2697,4083,581,0,9,9384,d730dba523e16274,1287.700,5.100,8.800,0.300
2698,4084,582,3,7,19620,d60147511824c3e7,1350.100,6.100,10.500,27.800
2699,4085,583,3,8,20652,31ce55e58d6f2c5c,1223.200,5.500,8.800,11.500
2700,4086,584,0,6,6288,31ce55e58d6f2c5c,1214.600,3.700,9.000,0.200
2701,4087,585,3,7,19620,35fb2c6292ceff77,1315.700,5.200,10.500,11.600
2702,4088,586,0,7,7320,35fb2c6292ceff77,1226.700,4.000,9.700,0.200
2703,4089,587,3,6,18588,765b66fdf6f60979,1322.100,5.000,9.500,11.500
2704,4090,588,3,6,18588,094a90efb8f5e6fc,1307.900,7.000,9.100,11.900
2705,4091,589,0,6,6288,094a90efb8f5e6fc,1217.800,3.700,7.700,0.200
2706,4092,590,3,8,20652,9181cd4cf6e8b62e,1315.500,5.400,10.100,11.400
2707,4093,591,3,8,20652,9a1bf89ac74574bd,1315.900,5.900,8.900,11.600
2708,4094,592,0,8,8352,9a1bf89ac74574bd,1258.700,4.700,9.200,0.200
2709,4095,593,3,8,20652,ee3fb3d5daa0b81d,1270.700,6.400,9.600,11.600
2710,4096,594,3,8,20652,96081c6401051b7e,1309.500,6.100,10.600,11.600
2711,4097,595,0,9,9384,96081c6401051b7e,1344.100,4.200,8.800,0.300
2712,4098,596,3,9,21684,b50e0be70a3d0f98,1273.400,6.300,9.400,11.400
2713,4099,597,3,9,21684,34e5b8121a6adc2b,1297.500,6.600,9.100,11.400
2714,4100,598,0,9,9384,34e5b8121a6adc2b,1497.500,4.300,10.100,0.300
2715,4101,599,3,9,21684,be7ea8bc97f72f72,1253.300,5.500,8.700,12.100
2716,4102,600,0,10,10416,be7ea8bc97f72f72,1261.400,4.000,9.500,0.200
2717,4103,601,3,9,21684,9159308a442526ff,1340.600,7.300,11.700,11.700
2718,4104,602,3,9,21684,091b0a55aae04ced,1372.400,7.600,10.700,11.900
2719,4105,603,0,9,9384,091b0a55aae04ced,1402.400,6.000,11.600,0.300
2720,4106,604,3,9,21684,fdf44475e3267b52,1526.100,7.100,10.800,12.000
2721,4107,605,3,10,22716,0724344c92dba370,1539.500,11.900,12.600,12.000
2722,4108,606,0,10,10416,0724344c92dba370,1216.200,5.400,8.200,0.200
2723,4109,607,3,9,21684,cd1d8fc3c9006778,1234.500,5.900,10.000,11.400
2724,4110,608,3,9,21684,082f67b12f58a057,1243.300,6.700,8.900,11.600
2725,4111,609,0,9,9384,082f67b12f58a057,1221.200,4.400,10.000,0.200
2726,4112,610,3,9,21684,2a962510594eb77f,1275.200,6.600,9.300,12.400
2727,4113,611,3,9,21684,7aad4e84e5073c41,1357.800,6.000,10.900,11.500
2728,4114,612,0,9,9384,7aad4e84e5073c41,1286.900,4.100,7.800,0.200
2729,4115,613,3,8,20652,19f3b7fd035cc37d,1237.900,5.700,9.900,11.300
2730,4116,614,0,9,9384,19f3b7fd035cc37d,1226.500,4.000,8.900,0.400
2731,4117,615,3,8,20652,5c8d1bdf265f1da2,1243.200,5.800,9.500,11.500
2732,4118,616,3,8,20652,a6d721753f951e45,1242.300,5.700,9.000,11.500
2733,4119,617,0,7,7320,a6d721753f951e45,1200.300,3.400,9.100,0.100
2734,4120,618,3,6,18588,199f8c80bd523c73,1233.200,5.000,8.700,11.500
2735,4121,619,3,6,18588,3816d8837279d47c,1216.400,4.700,9.900,11.600
2736,4122,620,0,6,6288,3816d8837279d47c,1385.300,4.400,8.800,0.200
2737,4123,621,3,7,19620,e0d547a2c4f1e54e,1237.600,6.600,9.200,11.400
2738,4124,622,3,8,20652,30ffd8a0bc38167a,1993.100,9.400,13.500,12.600
2739,4125,623,0,8,8352,30ffd8a0bc38167a,1249.700,4.000,9.200,0.200
2740,4126,624,3,8,20652,70737bef7f55f0df,1263.100,5.600,9.100,11.700
2741,4127,625,3,9,21684,2d656e03358b893c,1224.900,5.100,8.800,11.800
2742,4128,626,0,9,9384,2d656e03358b893c,1236.300,5.200,9.800,0.300
2743,4129,627,3,9,21684,a8e2f5493b64135e,1249.000,4.900,9.200,11.300
2744,4130,628,0,10,10416,a8e2f5493b64135e,1279.700,4.600,8.000,0.200
2745,4131,629,3,10,22716,071dad85d9502ca3,1579.200,7.100,10.900,11.400
2746,4132,630,3,10,22716,b8d50a3cf1c92c6a,1327.600,8.100,13.200,11.800
2747,4133,631,0,10,10416,b8d50a3cf1c92c6a,1328.200,4.800,9.200,0.300
2748,4134,632,3,10,22716,53585035a3df1df8,1300.200,11.100,10.400,11.800
2749,4135,633,3,10,22716,16a1d1a9cd5bfcb6,1230.900,7.500,9.200,11.400
2750,4136,634,0,8,8352,16a1d1a9cd5bfcb6,1203.900,4.000,9.500,0.200
2751,4137,635,3,8,20652,e3a3f27310610539,1222.000,5.300,9.100,11.900
2752,4138,636,3,8,20652,d4a836ff8d4a477f,1238.900,5.800,9.900,11.400
2753,4139,637,0,9,9384,d4a836ff8d4a477f,1276.600,7.600,9.100,0.200
2754,4140,638,3,10,22716,f06eafb13cf13222,1236.100,5.500,8.700,11.300
2755,4141,639,3,8,20652,4f850c6e2610a261,1215.400,4.800,9.500,11.900
2756,4142,640,0,8,8352,4f850c6e2610a261,1330.200,5.600,24.600,0.300
2757,4143,641,3,8,20652,37c13147389292a4,1243.700,6.500,9.800,11.400
2758,4144,642,0,8,8352,37c13147389292a4,1275.600,5.500,9.200,0.200
2759,4145,643,3,7,19620,28d2fe731fdd6b4a,1236.000,5.000,9.400,11.300
2760,4146,644,3,7,19620,c02a0b043991f80f,1217.200,5.500,8.600,11.800
2761,4147,645,0,6,6288,c02a0b043991f80f,1348.800,3.500,9.000,0.200
2762,4148,646,3,7,19620,2e41140861d995f5,1323.300,7.200,9.600,11.600
